Country,Year,ghg_pergdp,gdp_percapita,population,fossilfuels_percapita,nuclear_percapita,renewables_percapita,yearly_oil_co2,yearly_gas_co2,yearly_flaring_co2,yearly_coal_co2,yearly_cement_co2
United Kingdom,2005,-0.7799434473886047,-0.3204934246520722,-0.4968621846653257,-0.36597701498059415,-0.6155971312287611,-0.5576192340015933,-0.5572662108562203,-0.24749233366897933,-0.33373907220490034,-0.4709725376857186,-0.9187216235028022
United Kingdom,2006,-0.8453596402465696,-0.3032352061774904,-0.49123141575190477,-0.40215042317895,-0.676674425990976,-0.5516772271430168,-0.5620139068947833,-0.27706042474845616,-0.3892752115969911,-0.451580535971032,-0.9224182581113071
United Kingdom,2007,-0.9744782238084727,-0.28770435777255104,-0.4852211344542337,-0.46875911437954326,-0.7876368597392156,-0.54318657594017,-0.563337598639177,-0.27113814902579403,-0.37728807703245254,-0.46665734662454766,-0.9051672966049503
United Kingdom,2008,-0.9530739288209445,-0.2895818434651791,-0.4790985435717183,-0.5167519868302782,-0.8804357652607522,-0.527242079911467,-0.573305835950022,-0.25515963809932407,-0.4221760702954054,-0.48408077775740166,-0.9754803673875561
United Kingdom,2009,-0.8703373950446222,-0.31721020275924816,-0.47316875417947685,-0.6925167107350996,-0.7574497723822797,-0.5117907277657577,-0.5847737074178074,-0.29514920294933294,-0.4097426062524,-0.5222336939076718,-1.0896139609251483
United Kingdom,2010,-0.8738014632282936,-0.30385439596497366,-0.4669758813537904,-0.6473801385070073,-0.8197339429810082,-0.5068239454889759,-0.5857991217909307,-0.25668281819610744,-0.4177765368648034,-0.5159665001884631,-1.0842230354544118
United States,1990,1.6562080826229035,1.4676523669347252,1.894161744047831,1.67964691131898,-0.04383056068168538,-0.24544417671103685,2.104882695084293,1.996130305126008,1.945346767555022,2.080849208729097,1.2024535227899786
United States,1991,1.5242817806384457,1.4650226186614326,1.9365937406620624,1.6111691097853131,0.021165751559906028,-0.24974844069196436,2.019268842229083,2.0583886006627377,1.9058147280336717,2.0592371052258702,1.1448476334741087
United States,1992,1.3891101937240216,1.5504834923702553,1.981237053359525,1.6560029316003722,0.021827798444582432,-0.28595696979874075,2.0907729383281124,2.1518707354480946,1.894720252426067,2.0939679920250125,1.164640031273813
United States,1993,1.2922256762080722,1.6195986078310103,2.0242629462932524,1.7004498519291271,-0.009028462647346322,-0.25631262928102017,2.1092001569421757,2.227028716067352,1.885538617440463,2.1806483569710493,1.3067294240382241
United States,1994,1.1597524160893504,1.723572007699213,2.064786893029953,1.7380674236614315,0.04069594710916887,-0.27973525039823205,2.176782661611552,2.2997382455541246,1.8948477751342003,2.199469518402251,1.4201698985867215
United States,1995,1.0556845150767347,1.7956359290609922,2.1046158547119234,1.7468406835449737,0.09410250034637906,-0.23305380203243015,2.1633148197511463,2.431359403118088,1.7957626309145573,2.231941142865702,1.4790079994387597
United States,1996,0.9812617449412239,1.8996378162173853,2.1439899170853436,1.8389213565143283,0.0803555562803691,-0.20264992007252883,2.282607899108056,2.4868946035562263,1.707771962302519,2.3550799772102398,1.4970290931552213
United States,1997,0.9269670341466252,2.024991545161312,2.185221484968678,1.8422573071073538,-0.02980248112555381,-0.1962811484361146,2.3146981456964437,2.50925261478148,1.7174636881206564,2.4201000410565547,1.5934496458603937
United States,1998,0.7987235835995445,2.1588131824487045,2.2256190707863364,1.8117576479967006,0.04403412628774003,-0.23462340352779523,2.3694712180023663,2.4481847264251844,1.5695373466859257,2.4618948880919604,1.6627615447698627
United States,1999,0.6484559521794362,2.3071128027410768,2.2658776595930488,1.8163961669269508,0.13517510136719746,-0.24206784954230184,2.456880233285591,2.458876747282179,1.5677520287720583,2.4699393681819126,1.7226008174950376
United States,2000,0.5591559207919465,2.4420100209443167,2.305332592954656,1.8866843449986175,0.16898656720752486,-0.28587287001801975,2.55956324925802,2.60195286848696,1.5898772186332013,2.5897134078211606,1.8156327884757468
United States,2001,0.47390337959800993,2.4759854471334135,2.340796543049247,1.750936196986459,0.17320303691327443,-0.3486873780652237,2.577217970716996,2.458944384053795,1.5738731187624606,2.4921449045919806,1.828493996384504
United States,2002,0.3493063166126887,2.5358498731143415,2.374360783086964,1.7479226642986874,0.17128722701894863,-0.2974484852377674,2.5697775310364106,2.567233560881239,1.614744146719212,2.4985642219751263,1.9479415021718223
United States,2003,0.27327913595000347,2.635906642429697,2.4057331666229818,1.7286334757537072,0.11877284291216515,-0.28520819782789786,2.653127499880181,2.4761917608157735,1.6056900344417413,2.557689117300177,1.9621889480587682
United States,2004,0.1733681167577938,2.7725554572833184,2.439817255481637,1.7759047769324847,0.14284021643142594,-0.28776056253499416,2.7343304214708426,2.493796259731883,1.6308120079440187,2.6055161947718783,2.1575714897624607
United States,2005,0.05686603415957827,2.9037287676312076,2.474077491461436,1.7397343242315937,0.10912777630076125,-0.2807369091369471,2.751088936265909,2.444215800666781,1.657655538006097,2.6424280228124086,2.181291561833701
United States,2006,-0.06886140896988864,3.0140701911299237,2.51025841341067,1.6409621363202846,0.09655732518307313,-0.24792213416161632,2.699427845381905,2.399900187904238,1.6945096006566465,2.594641612062749,2.2318122348166027
United States,2007,-0.11932741282463974,3.0886523887677293,2.546287702257054,1.6711778527290444,0.10820241105175452,-0.27080011374198215,2.6727849408319733,2.6018203004145937,1.7297696294555283,2.6332027016083344,2.128537505441494
United States,2008,-0.19192698917927106,3.083121148263363,2.582461674355741,1.4918750222046038,0.08583535397908766,-0.230346650650922,2.414597697720381,2.6264292633992143,1.8234988199335689,2.58141438417472,1.813322391845431
United States,2009,-0.27141823802562753,2.9805275240057707,2.616295694955612,1.2100975714901914,0.052179741102263436,-0.19271821570037814,2.2350223492646824,2.569874100445112,1.774083770531881,2.1771781300234267,0.9044893707002726
United States,2010,-0.2641254629021086,3.0815833301321836,2.6485887441477685,1.3127380219560991,0.04566579991286327,-0.17785947819111134,2.2590371140271994,2.7405622572942474,1.9189495669714107,2.338882572438221,1.0457316180335683
